Plate,Repeat,Well,Type,Time,ANTS (Counts)
1,10,E02,M,00:06:13.06,72644
1,1,E03,M,00:00:34.58,72720
1,2,E03,M,00:01:12.25,72320
1,3,E03,M,00:01:49.92,72194
1,4,E03,M,00:02:27.61,72388
1,5,E03,M,00:03:05.28,72271
1,6,E03,M,00:03:42.96,71497
1,7,E03,M,00:04:20.64,72316
1,8,E03,M,00:04:58.32,72459
1,9,E03,M,00:05:36.00,71289
1,10,E03,M,00:06:13.68,71903
1,1,E04,M,00:00:35.19,70462
1,2,E04,M,00:01:12.86,70290
1,3,E04,M,00:01:50.54,70248
1,4,E04,M,00:02:28.22,70297
1,5,E04,M,00:03:05.90,70034
1,6,E04,M,00:03:43.58,70342
1,7,E04,M,00:04:21.25,70222
1,8,E04,M,00:04:58.93,70083
1,9,E04,M,00:05:36.61,70258
1,10,E04,M,00:06:14.29,70399
1,1,E05,M,00:00:35.81,68499
1,2,E05,M,00:01:13.48,68390
1,3,E05,M,00:01:51.15,68033
1,4,E05,M,00:02:28.84,68276
1,5,E05,M,00:03:06.51,68389
1,6,E05,M,00:03:44.19,68428
1,7,E05,M,00:04:21.87,68533
1,8,E05,M,00:04:59.55,68313
1,9,E05,M,00:05:37.23,68613
1,10,E05,M,00:06:14.91,67897
1,1,E06,M,00:00:36.43,76454
1,2,E06,M,00:01:14.09,76515
1,3,E06,M,00:01:51.77,77057
1,4,E06,M,00:02:29.45,76676
1,5,E06,M,00:03:07.13,76895
1,6,E06,M,00:03:44.81,76617
1,7,E06,M,00:04:22.48,76607
1,8,E06,M,00:05:00.16,76327
1,9,E06,M,00:05:37.84,76540
1,10,E06,M,00:06:15.52,76228
1,1,F01,M,00:00:38.94,71620
1,2,F01,M,00:01:16.61,71465
1,3,F01,M,00:01:54.28,71502
1,4,F01,M,00:02:31.96,71551
1,5,F01,M,00:03:09.65,71782
1,6,F01,M,00:03:47.32,71489
1,7,F01,M,00:04:24.99,71230
1,8,F01,M,00:05:02.68,71289
1,9,F01,M,00:05:40.36,72074
1,10,F01,M,00:06:18.03,71332
1,1,F02,M,00:00:39.55,72863
1,2,F02,M,00:01:17.22,73312
1,3,F02,M,00:01:54.90,72644
1,4,F02,M,00:02:32.58,72230
1,5,F02,M,00:03:10.26,72429
1,6,F02,M,00:03:47.94,72525
1,7,F02,M,00:04:25.61,72855
1,8,F02,M,00:05:03.29,72262
1,9,F02,M,00:05:40.97,72731
1,10,F02,M,00:06:18.65,72474
1,1,F03,M,00:00:40.17,71913
1,2,F03,M,00:01:17.84,72700
1,3,F03,M,00:01:55.51,72661
1,4,F03,M,00:02:33.19,72677
1,5,F03,M,00:03:10.88,72344
1,6,F03,M,00:03:48.55,72561
1,7,F03,M,00:04:26.23,72278
1,8,F03,M,00:05:03.91,72789
1,9,F03,M,00:05:41.59,71934
1,10,F03,M,00:06:19.27,72629
1,1,F04,M,00:00:40.78,73588
1,2,F04,M,00:01:18.45,73962
1,3,F04,M,00:01:56.13,73729
1,4,F04,M,00:02:33.81,73953
1,5,F04,M,00:03:11.49,73861
1,6,F04,M,00:03:49.17,73210
1,7,F04,M,00:04:26.84,73041
1,8,F04,M,00:05:04.52,73929
1,9,F04,M,00:05:42.20,73458
1,10,F04,M,00:06:19.88,73659
1,1,F05,M,00:00:41.40,68918
1,2,F05,M,00:01:19.07,69285
1,3,F05,M,00:01:56.74,68890
1,4,F05,M,00:02:34.42,69174
1,5,F05,M,00:03:12.11,69214
1,6,F05,M,00:03:49.78,69075
1,7,F05,M,00:04:27.45,68829
1,8,F05,M,00:05:05.14,69400
1,9,F05,M,00:05:42.82,68838
1,10,F05,M,00:06:20.49,68915
1,1,F06,M,00:00:42.01,77746
1,2,F06,M,00:01:19.68,77109
1,3,F06,M,00:01:57.36,77863
1,4,F06,M,00:02:35.04,77284
1,5,F06,M,00:03:12.72,77170
1,6,F06,M,00:03:50.40,77128
1,7,F06,M,00:04:28.07,76991
1,8,F06,M,00:05:05.75,77331
1,9,F06,M,00:05:43.43,77405
1,10,F06,M,00:06:21.11,76827
