Plate,Repeat,Well,Type,Time,Fluorescein (0.3s) (Counts)
1,6,B09,M,00:05:41.61,419
1,7,B09,M,00:06:44.37,429
1,8,B09,M,00:07:47.13,393
1,9,B09,M,00:08:49.89,395
1,10,B09,M,00:09:52.65,441
1,1,B10,M,00:00:28.43,270
1,2,B10,M,00:01:31.19,292
1,3,B10,M,00:02:33.95,274
1,4,B10,M,00:03:36.71,278
1,5,B10,M,00:04:39.47,301
1,6,B10,M,00:05:42.22,299
1,7,B10,M,00:06:44.98,281
1,8,B10,M,00:07:47.75,296
1,9,B10,M,00:08:50.51,309
1,10,B10,M,00:09:53.27,267
1,1,B11,M,00:00:29.05,217
1,2,B11,M,00:01:31.81,211
1,3,B11,M,00:02:34.56,203
1,4,B11,M,00:03:37.32,220
1,5,B11,M,00:04:40.08,210
1,6,B11,M,00:05:42.84,220
1,7,B11,M,00:06:45.60,208
1,8,B11,M,00:07:48.36,253
1,9,B11,M,00:08:51.12,218
1,10,B11,M,00:09:53.88,205
1,1,B12,M,00:00:29.66,55
1,2,B12,M,00:01:32.42,60
1,3,B12,M,00:02:35.18,56
1,4,B12,M,00:03:37.94,51
1,5,B12,M,00:04:40.70,46
1,6,B12,M,00:05:43.45,55
1,7,B12,M,00:06:46.21,56
1,8,B12,M,00:07:48.98,48
1,9,B12,M,00:08:51.74,63
1,10,B12,M,00:09:54.50,42
1,1,C01,M,00:00:32.72,92423
1,2,C01,M,00:01:35.48,92453
1,3,C01,M,00:02:38.23,91998
1,4,C01,M,00:03:40.99,91942
1,5,C01,M,00:04:43.75,91332
1,6,C01,M,00:05:46.51,91910
1,7,C01,M,00:06:49.27,91967
1,8,C01,M,00:07:52.03,92658
1,9,C01,M,00:08:54.79,92406
1,10,C01,M,00:09:57.55,92355
1,1,C02,M,00:00:33.33,41213
1,2,C02,M,00:01:36.09,41084
1,3,C02,M,00:02:38.85,41259
1,4,C02,M,00:03:41.61,41010
1,5,C02,M,00:04:44.36,41395
1,6,C02,M,00:05:47.12,42013
1,7,C02,M,00:06:49.89,42194
1,8,C02,M,00:07:52.65,42142
1,9,C02,M,00:08:55.41,41934
1,10,C02,M,00:09:58.17,42369
1,1,C03,M,00:00:33.95,19513
1,2,C03,M,00:01:36.71,19605
1,3,C03,M,00:02:39.46,19466
1,4,C03,M,00:03:42.22,19839
1,5,C03,M,00:04:44.98,20009
1,6,C03,M,00:05:47.74,20389
1,7,C03,M,00:06:50.50,20215
1,8,C03,M,00:07:53.26,20004
1,9,C03,M,00:08:56.02,20461
1,10,C03,M,00:09:58.78,20251
1,1,C04,M,00:00:34.56,9639
1,2,C04,M,00:01:37.32,9226
1,3,C04,M,00:02:40.08,9443
1,4,C04,M,00:03:42.84,9581
1,5,C04,M,00:04:45.59,9464
1,6,C04,M,00:05:48.35,9784
1,7,C04,M,00:06:51.12,9495
1,8,C04,M,00:07:53.88,9699
1,9,C04,M,00:08:56.64,9670
1,10,C04,M,00:09:59.40,9654
1,1,C05,M,00:00:35.18,4619
1,2,C05,M,00:01:37.94,4763
1,3,C05,M,00:02:40.69,4601
1,4,C05,M,00:03:43.45,4604
1,5,C05,M,00:04:46.21,4692
1,6,C05,M,00:05:48.97,4763
1,7,C05,M,00:06:51.73,4716
1,8,C05,M,00:07:54.49,4786
1,9,C05,M,00:08:57.25,4670
1,10,C05,M,00:10:00.01,4688
1,1,C06,M,00:00:35.79,2509
1,2,C06,M,00:01:38.55,2474
1,3,C06,M,00:02:41.31,2468
1,4,C06,M,00:03:44.07,2569
1,5,C06,M,00:04:46.82,2498
1,6,C06,M,00:05:49.58,2485
1,7,C06,M,00:06:52.35,2461
1,8,C06,M,00:07:55.11,2529
1,9,C06,M,00:08:57.87,2532
1,10,C06,M,00:10:00.63,2548
1,1,C07,M,00:00:36.41,1193
1,2,C07,M,00:01:39.17,1246
1,3,C07,M,00:02:41.92,1200
1,4,C07,M,00:03:44.68,1258
1,5,C07,M,00:04:47.44,1246
1,6,C07,M,00:05:50.20,1227
1,7,C07,M,00:06:52.96,1233
1,8,C07,M,00:07:55.72,1151
1,9,C07,M,00:08:58.48,1221
1,10,C07,M,00:10:01.24,1190
1,1,C08,M,00:00:37.02,762
1,2,C08,M,00:01:39.78,767
1,3,C08,M,00:02:42.54,801
1,4,C08,M,00:03:45.30,772
1,5,C08,M,00:04:48.05,774
1,6,C08,M,00:05:50.81,777
1,7,C08,M,00:06:53.58,808
1,8,C08,M,00:07:56.34,831
1,9,C08,M,00:08:59.10,800
1,10,C08,M,00:10:01.86,825
1,1,C09,M,00:00:37.64,515
1,2,C09,M,00:01:40.40,498
1,3,C09,M,00:02:43.15,478
1,4,C09,M,00:03:45.91,577
1,5,C09,M,00:04:48.67,481
1,6,C09,M,00:05:51.43,497
1,7,C09,M,00:06:54.19,435
1,8,C09,M,00:07:56.95,512
1,9,C09,M,00:08:59.71,525
1,10,C09,M,00:10:02.47,514
1,1,C10,M,00:00:38.25,337
1,2,C10,M,00:01:41.01,325
1,3,C10,M,00:02:43.77,299
1,4,C10,M,00:03:46.53,327
1,5,C10,M,00:04:49.28,312
1,6,C10,M,00:05:52.04,297
1,7,C10,M,00:06:54.81,346
1,8,C10,M,00:07:57.57,325
1,9,C10,M,00:09:00.33,313
1,10,C10,M,00:10:03.09,304
1,1,C11,M,00:00:38.87,230
1,2,C11,M,00:01:41.63,208
1,3,C11,M,00:02:44.38,217
1,4,C11,M,00:03:47.14,192
