Plate,Repeat,Well,Type,Time,Fluorescein (0.3s) (Counts)
1,9,B10,M,00:11:33.38,3768
1,10,B10,M,00:12:56.25,3802
1,1,B11,M,00:00:30.96,61751
1,2,B11,M,00:01:53.83,60698
1,3,B11,M,00:03:16.70,59410
1,4,B11,M,00:04:39.57,59333
1,5,B11,M,00:06:02.44,59073
1,6,B11,M,00:07:25.34,58963
1,7,B11,M,00:08:48.24,57901
1,8,B11,M,00:10:11.13,58098
1,9,B11,M,00:11:33.99,57862
1,10,B11,M,00:12:56.86,57847
1,1,B12,M,00:00:31.58,3967
1,2,B12,M,00:01:54.45,3965
1,3,B12,M,00:03:17.32,3783
1,4,B12,M,00:04:40.19,3799
1,5,B12,M,00:06:03.06,3768
1,6,B12,M,00:07:25.95,3746
1,7,B12,M,00:08:48.85,3712
1,8,B12,M,00:10:11.74,3600
1,9,B12,M,00:11:34.61,3579
1,10,B12,M,00:12:57.48,3740
1,1,C01,M,00:00:34.63,16115
1,2,C01,M,00:01:57.50,15797
1,3,C01,M,00:03:20.37,15619
1,4,C01,M,00:04:43.24,15842
1,5,C01,M,00:06:06.11,15573
1,6,C01,M,00:07:29.01,15179
1,7,C01,M,00:08:51.91,15187
1,8,C01,M,00:10:14.79,15005
1,9,C01,M,00:11:37.66,15020
1,10,C01,M,00:13:00.53,14686
1,1,C02,M,00:00:35.25,1793
1,2,C02,M,00:01:58.12,1794
1,3,C02,M,00:03:20.99,1782
1,4,C02,M,00:04:43.86,1776
1,5,C02,M,00:06:06.73,1766
1,6,C02,M,00:07:29.62,1769
1,7,C02,M,00:08:52.52,1705
1,8,C02,M,00:10:15.41,1715
1,9,C02,M,00:11:38.28,1766
1,10,C02,M,00:13:01.14,1769
1,1,C03,M,00:00:35.86,16234
1,2,C03,M,00:01:58.73,15991
1,3,C03,M,00:03:21.60,15794
1,4,C03,M,00:04:44.47,15617
1,5,C03,M,00:06:07.34,15632
1,6,C03,M,00:07:30.24,15440
1,7,C03,M,00:08:53.14,15573
1,8,C03,M,00:10:16.02,15432
1,9,C03,M,00:11:38.89,15202
1,10,C03,M,00:13:01.76,15205
1,1,C04,M,00:00:36.48,1866
1,2,C04,M,00:01:59.35,1941
1,3,C04,M,00:03:22.22,1953
1,4,C04,M,00:04:45.09,1910
1,5,C04,M,00:06:07.96,1836
1,6,C04,M,00:07:30.85,1896
1,7,C04,M,00:08:53.75,1846
1,8,C04,M,00:10:16.64,1838
1,9,C04,M,00:11:39.51,1812
1,10,C04,M,00:13:02.37,1811
1,1,C05,M,00:00:37.09,16806
1,2,C05,M,00:01:59.96,16664
1,3,C05,M,00:03:22.83,16507
1,4,C05,M,00:04:45.70,16162
1,5,C05,M,00:06:08.57,16201
1,6,C05,M,00:07:31.47,15936
1,7,C05,M,00:08:54.37,15809
1,8,C05,M,00:10:17.25,15496
1,9,C05,M,00:11:40.12,15692
1,10,C05,M,00:13:02.99,15538
1,1,C06,M,00:00:37.71,1886
1,2,C06,M,00:02:00.58,1930
1,3,C06,M,00:03:23.45,1930
1,4,C06,M,00:04:46.32,1948
1,5,C06,M,00:06:09.19,1882
1,6,C06,M,00:07:32.08,1861
1,7,C06,M,00:08:54.98,1897
1,8,C06,M,00:10:17.87,1888
1,9,C06,M,00:11:40.74,1905
1,10,C06,M,00:13:03.60,1933
1,1,C07,M,00:00:38.32,16597
1,2,C07,M,00:02:01.19,16414
1,3,C07,M,00:03:24.06,16311
1,4,C07,M,00:04:46.93,16421
1,5,C07,M,00:06:09.80,15972
1,6,C07,M,00:07:32.70,15937
1,7,C07,M,00:08:55.60,15822
1,8,C07,M,00:10:18.48,15652
1,9,C07,M,00:11:41.35,15619
1,10,C07,M,00:13:04.22,15412
1,1,C08,M,00:00:38.94,1770
1,2,C08,M,00:02:01.81,1750
1,3,C08,M,00:03:24.68,1752
1,4,C08,M,00:04:47.55,1732
1,5,C08,M,00:06:10.42,1725
1,6,C08,M,00:07:33.31,1714
1,7,C08,M,00:08:56.21,1776
1,8,C08,M,00:10:19.10,1608
1,9,C08,M,00:11:41.97,1732
1,10,C08,M,00:13:04.83,1663
1,1,C09,M,00:00:39.55,16484
1,2,C09,M,00:02:02.42,16448
1,3,C09,M,00:03:25.29,16194
1,4,C09,M,00:04:48.16,16043
1,5,C09,M,00:06:11.03,15998
1,6,C09,M,00:07:33.93,15575
1,7,C09,M,00:08:56.83,15972
1,8,C09,M,00:10:19.71,15413
1,9,C09,M,00:11:42.58,15169
1,10,C09,M,00:13:05.45,15220
1,1,C10,M,00:00:40.17,1859
1,2,C10,M,00:02:03.04,1773
1,3,C10,M,00:03:25.91,1694
1,4,C10,M,00:04:48.78,1787
1,5,C10,M,00:06:11.65,1666
1,6,C10,M,00:07:34.54,1766
