Plate,Repeat,Well,Type,Time,ANTS (RFU)
1,19,G01,M,02:50.6,1115931
1,20,G01,M,04:09.1,1119862
1,21,G01,M,05:27.6,1093182
1,1,G02,M,01:09.5,477322
1,2,G02,M,02:28.0,507643
1,3,G02,M,03:46.4,379303
1,4,G02,M,05:04.9,488247
1,5,G02,M,06:23.4,478608
1,6,G02,M,07:41.8,476438
1,7,G02,M,09:00.3,501336
1,8,G02,M,10:18.7,458871
1,9,G02,M,11:37.2,494320
1,10,G02,M,12:55.6,488586
1,11,G02,M,14:14.1,494235
1,12,G02,M,15:32.6,468675
1,13,G02,M,16:51.1,473457
1,14,G02,M,56:18.9,632137
1,15,G02,M,57:37.4,636047
1,16,G02,M,58:55.8,624637
1,17,G02,M,00:14.3,634693
1,18,G02,M,01:32.8,613703
1,19,G02,M,02:51.2,611508
1,20,G02,M,04:09.7,634934
1,21,G02,M,05:28.1,642218
1,1,G03,M,01:10.1,369667
1,2,G03,M,02:28.5,371146
1,3,G03,M,03:47.0,355594
1,4,G03,M,05:05.5,362191
1,5,G03,M,06:23.9,351724
1,6,G03,M,07:42.4,380591
1,7,G03,M,09:00.8,347853
1,8,G03,M,10:19.3,361026
1,9,G03,M,11:37.7,357734
1,10,G03,M,12:56.2,337012
1,11,G03,M,14:14.7,333968
1,12,G03,M,15:33.2,345230
1,13,G03,M,16:51.7,345131
1,14,G03,M,56:19.5,452672
1,15,G03,M,57:37.9,436583
1,16,G03,M,58:56.4,428128
1,17,G03,M,00:14.8,443174
1,18,G03,M,01:33.3,437771
1,19,G03,M,02:51.8,419802
1,20,G03,M,04:10.2,433673
1,21,G03,M,05:28.7,455996
1,1,G04,M,01:10.6,326748
1,2,G04,M,02:29.1,254457
1,3,G04,M,03:47.6,252095
1,4,G04,M,05:06.1,258344
1,5,G04,M,06:24.5,243147
1,6,G04,M,07:42.9,248215
1,7,G04,M,09:01.4,240094
1,8,G04,M,10:19.8,244102
1,9,G04,M,11:38.3,236679
1,10,G04,M,12:56.8,243957
1,11,G04,M,14:15.3,260516
1,12,G04,M,15:33.7,244974
1,13,G04,M,16:52.2,243525
1,14,G04,M,56:20.1,316873
1,15,G04,M,57:38.5,325579
1,16,G04,M,58:57.0,300791
1,17,G04,M,00:15.4,318922
1,18,G04,M,01:33.9,315770
1,19,G04,M,02:52.3,296532
1,20,G04,M,04:10.8,316845
1,21,G04,M,05:29.3,326465
1,1,G05,M,01:11.2,186469
1,2,G05,M,02:29.7,184318
1,3,G05,M,03:48.1,182509
1,4,G05,M,05:06.6,187828
1,5,G05,M,06:25.1,186680
1,6,G05,M,07:43.5,181877
1,7,G05,M,09:02.0,172515
1,8,G05,M,10:20.4,193510
1,9,G05,M,11:38.9,175981
1,10,G05,M,12:57.4,184852
1,11,G05,M,14:15.8,178230
1,12,G05,M,15:34.3,189119
1,13,G05,M,16:52.8,182980
1,14,G05,M,56:20.6,217505
1,15,G05,M,57:39.1,210747
1,16,G05,M,58:57.5,221817
1,17,G05,M,00:16.0,208194
1,18,G05,M,01:34.5,218947
1,19,G05,M,02:52.9,224010
1,20,G05,M,04:11.4,214267
1,21,G05,M,05:29.8,226734
1,1,G06,M,01:11.8,125881
1,2,G06,M,02:30.2,129024
1,3,G06,M,03:48.7,124409
1,4,G06,M,05:07.2,135826
1,5,G06,M,06:25.6,133650
1,6,G06,M,07:44.1,134574
1,7,G06,M,09:02.5,132036
1,8,G06,M,10:21.0,132152
1,9,G06,M,11:39.4,135556
1,10,G06,M,12:57.9,129770
1,11,G06,M,14:16.4,141339
1,12,G06,M,15:34.9,128725
1,13,G06,M,16:53.4,131297
1,14,G06,M,56:21.2,161563
1,15,G06,M,57:39.6,170662
1,16,G06,M,58:58.1,158009
1,17,G06,M,00:16.5,158380
1,18,G06,M,01:35.0,165136
1,19,G06,M,02:53.5,149708
1,20,G06,M,04:11.9,161995
1,21,G06,M,05:30.4,152483
1,1,G07,M,01:12.3,91937
1,2,G07,M,02:30.8,92699
1,3,G07,M,03:49.3,92997
1,4,G07,M,05:07.8,102138
1,5,G07,M,06:26.2,95445
1,6,G07,M,07:44.6,98943
1,7,G07,M,09:03.1,93357
1,8,G07,M,10:21.5,97726
1,9,G07,M,11:40.0,102291
1,10,G07,M,12:58.5,91648
1,11,G07,M,14:17.0,97107
1,12,G07,M,15:35.5,90988
1,13,G07,M,16:53.9,88948
1,14,G07,M,56:21.8,108271
1,15,G07,M,57:40.2,119114
1,16,G07,M,58:58.7,111484
1,17,G07,M,00:17.1,101248
1,18,G07,M,01:35.6,103797
1,19,G07,M,02:54.0,115519
1,20,G07,M,04:12.5,124513
1,21,G07,M,05:31.0,105668
1,1,G08,M,01:12.9,69516
1,2,G08,M,02:31.4,80265
1,3,G08,M,03:49.8,70404
1,4,G08,M,05:08.3,58467
1,5,G08,M,06:26.8,68208
1,6,G08,M,07:45.2,68790
1,7,G08,M,09:03.7,68422
1,8,G08,M,10:22.1,71705
1,9,G08,M,11:40.6,87919
1,10,G08,M,12:59.1,67308
1,11,G08,M,14:17.5,65094
1,12,G08,M,15:36.0,64708
1,13,G08,M,16:54.5,67331
1,14,G08,M,56:22.3,87439
1,15,G08,M,57:40.8,85901
1,16,G08,M,58:59.2,85062
1,17,G08,M,00:17.7,77649
1,18,G08,M,01:36.2,77299
1,19,G08,M,02:54.6,84847
1,20,G08,M,04:13.1,80409
1,21,G08,M,05:31.5,83541
1,1,G09,M,01:13.5,55861
1,2,G09,M,02:31.9,52802
1,3,G09,M,03:50.4,54748
1,4,G09,M,05:08.9,49283
1,5,G09,M,06:27.3,60462
1,6,G09,M,07:45.8,54101
1,7,G09,M,09:04.2,54721
1,8,G09,M,10:22.7,51113
1,9,G09,M,11:41.2,59798
1,10,G09,M,12:59.6,49895
1,11,G09,M,14:18.1,52823
1,12,G09,M,15:36.6,46536
1,13,G09,M,16:55.1,54673
1,14,G09,M,56:22.9,52941
1,15,G09,M,57:41.3,58262
1,16,G09,M,58:59.8,47990
1,17,G09,M,00:18.3,56759
1,18,G09,M,01:36.7,49910
1,19,G09,M,02:55.2,62880
1,20,G09,M,04:13.6,52125
1,21,G09,M,05:32.1,55158
1,1,G10,M,01:14.0,37339
1,2,G10,M,02:32.5,35660
1,3,G10,M,03:51.0,39793
1,4,G10,M,05:09.5,41099
1,5,G10,M,06:27.9,31528
1,6,G10,M,07:46.3,41504
1,7,G10,M,09:04.8,38737
1,8,G10,M,10:23.2,41768
1,9,G10,M,11:41.7,41503
1,10,G10,M,13:00.2,41882
1,11,G10,M,14:18.7,37871
1,12,G10,M,15:37.2,41148
1,13,G10,M,16:55.6,38861
1,14,G10,M,56:23.5,43851
1,15,G10,M,57:41.9,45889
1,16,G10,M,59:00.4,44240
1,17,G10,M,00:18.8,41994
1,18,G10,M,01:37.3,47411
1,19,G10,M,02:55.8,44757
1,20,G10,M,04:14.2,41654
1,21,G10,M,05:32.7,44107
1,1,G11,M,01:14.6,28655
1,2,G11,M,02:33.1,32451
1,3,G11,M,03:51.6,28799
1,4,G11,M,05:10.0,25612
1,5,G11,M,06:28.5,31073
1,6,G11,M,07:46.9,24781
1,7,G11,M,09:05.4,32339
1,8,G11,M,10:23.8,28869
1,9,G11,M,11:42.3,33862
1,10,G11,M,13:00.8,27327
1,11,G11,M,14:19.2,30136
1,12,G11,M,15:37.8,30035
1,13,G11,M,16:56.2,29666
1,14,G11,M,56:24.0,35388
1,15,G11,M,57:42.5,32113
1,16,G11,M,59:00.9,30881
1,17,G11,M,00:19.4,34791
1,18,G11,M,01:37.9,33286
1,19,G11,M,02:56.3,32457
1,20,G11,M,04:14.8,25136
1,21,G11,M,05:33.2,36281
1,1,G12,M,01:15.2,5758
1,2,G12,M,02:33.6,9323
1,3,G12,M,03:52.1,9736
1,4,G12,M,05:10.6,9718
1,5,G12,M,06:29.0,6948
1,6,G12,M,07:47.5,6823
1,7,G12,M,09:05.9,12790
1,8,G12,M,10:24.4,9286
1,9,G12,M,11:42.9,8413
1,10,G12,M,13:01.3,9834
1,11,G12,M,14:19.8,10529
1,12,G12,M,15:38.3,9834
1,13,G12,M,16:56.8,9087
1,14,G12,M,56:24.6,7697
1,15,G12,M,57:43.1,9405
1,16,G12,M,59:01.5,9338
1,17,G12,M,00:20.0,10134
1,18,G12,M,01:38.5,10027
1,19,G12,M,02:56.9,8700
1,20,G12,M,04:15.4,6651
1,21,G12,M,05:33.8,6877
1,1,H01,M,01:18.2,813123
1,2,H01,M,02:36.6,781693
1,3,H01,M,03:55.1,804138
1,4,H01,M,05:13.6,800340
1,5,H01,M,06:32.0,775546
1,6,H01,M,07:50.5,812242
1,7,H01,M,09:08.9,813112
1,8,H01,M,10:27.4,808895
1,9,H01,M,11:45.9,798462
1,10,H01,M,13:04.3,797391
1,11,H01,M,14:22.8,818074
1,12,H01,M,15:41.3,809640
1,13,H01,M,16:59.8,831435
1,14,H01,M,56:27.6,1096739
1,15,H01,M,57:46.1,1090890
1,16,H01,M,59:04.5,1083259
1,17,H01,M,00:23.0,1119141
1,18,H01,M,01:41.5,1075985
1,19,H01,M,02:59.9,1086252
1,20,H01,M,04:18.4,1102976
1,21,H01,M,05:36.8,1115049
1,1,H02,M,01:18.8,464528
1,2,H02,M,02:37.2,459522
1,3,H02,M,03:55.7,476716
1,4,H02,M,05:14.2,498252
1,5,H02,M,06:32.6,471122
1,6,H02,M,07:51.1,369730
1,7,H02,M,09:09.5,481938
1,8,H02,M,10:28.0,439585
1,9,H02,M,11:46.4,496569
1,10,H02,M,13:04.9,477555
1,11,H02,M,14:23.4,489284
1,12,H02,M,15:41.9,488119
1,13,H02,M,17:00.4,394684
1,14,H02,M,56:28.2,640322
1,15,H02,M,57:46.6,656134
1,16,H02,M,59:05.1,616368
1,17,H02,M,00:23.5,627467
1,18,H02,M,01:42.0,632901
1,19,H02,M,03:00.5,661200
1,20,H02,M,04:18.9,647445
1,21,H02,M,05:37.4,620132
1,1,H03,M,01:19.3,346667
1,2,H03,M,02:37.8,337765
1,3,H03,M,03:56.3,338082
1,4,H03,M,05:14.8,344897
1,5,H03,M,06:33.2,325930
1,6,H03,M,07:51.6,324738
1,7,H03,M,09:10.1,349477
1,8,H03,M,10:28.5,336170
1,9,H03,M,11:47.0,345298
1,10,H03,M,13:05.5,350482
1,11,H03,M,14:24.0,364690
1,12,H03,M,15:42.5,340535
1,13,H03,M,17:00.9,339874
1,14,H03,M,56:28.7,459843
1,15,H03,M,57:47.2,434940
1,16,H03,M,59:05.7,457300
1,17,H03,M,00:24.1,426583
1,18,H03,M,01:42.6,459630
1,19,H03,M,03:01.1,465372
1,20,H03,M,04:19.5,458178
1,21,H03,M,05:38.0,461858
1,1,H04,M,01:19.9,249682
1,2,H04,M,02:38.3,236233
1,3,H04,M,03:56.8,245909
1,4,H04,M,05:15.3,240953
1,5,H04,M,06:33.8,243662
1,6,H04,M,07:52.2,243376
1,7,H04,M,09:10.7,245127
1,8,H04,M,10:29.1,245710
1,9,H04,M,11:47.6,249099
1,10,H04,M,13:06.1,240518
1,11,H04,M,14:24.5,256595
1,12,H04,M,15:43.0,242678
1,13,H04,M,17:01.5,255335
1,14,H04,M,56:29.3,321122
1,15,H04,M,57:47.8,317949
1,16,H04,M,59:06.2,318358
1,17,H04,M,00:24.7,310527
1,18,H04,M,01:43.2,320820
1,19,H04,M,03:01.6,337082
1,20,H04,M,04:20.1,329380
1,21,H04,M,05:38.5,320482
1,1,H05,M,01:20.5,177248
1,2,H05,M,02:38.9,179206
1,3,H05,M,03:57.4,188315
1,4,H05,M,05:15.9,174272
1,5,H05,M,06:34.3,167120
1,6,H05,M,07:52.8,183209
1,7,H05,M,09:11.2,176269
1,8,H05,M,10:29.7,180941
1,9,H05,M,11:48.2,176397
1,10,H05,M,13:06.6,168176
1,11,H05,M,14:25.1,177629
1,12,H05,M,15:43.6,175438
1,13,H05,M,17:02.1,179007
1,14,H05,M,56:29.9,216295
1,15,H05,M,57:48.3,211838
1,16,H05,M,59:06.8,208555
1,17,H05,M,00:25.3,217045
1,18,H05,M,01:43.7,200199
1,19,H05,M,03:02.2,204787
1,20,H05,M,04:20.6,220553
1,21,H05,M,05:39.1,210251
1,1,H06,M,01:21.1,127382
1,2,H06,M,02:39.5,117120
1,3,H06,M,03:58.0,130403
1,4,H06,M,05:16.5,138965
1,5,H06,M,06:34.9,137407
1,6,H06,M,07:53.3,131198
1,7,H06,M,09:11.8,129183
1,8,H06,M,10:30.2,137076
1,9,H06,M,11:48.7,131340
1,10,H06,M,13:07.2,133190
1,11,H06,M,14:25.7,128454
1,12,H06,M,15:44.2,121733
1,13,H06,M,17:02.7,138864
1,14,H06,M,56:30.4,173462
1,15,H06,M,57:48.9,155112
1,16,H06,M,59:07.4,147968
1,17,H06,M,00:25.8,158182
1,18,H06,M,01:44.3,173304
1,19,H06,M,03:02.8,155036
1,20,H06,M,04:21.2,151751
1,21,H06,M,05:39.7,155922
1,1,H07,M,01:21.6,94830
1,2,H07,M,02:40.1,97601
1,3,H07,M,03:58.6,88813
1,4,H07,M,05:17.0,97961
1,5,H07,M,06:35.5,92737
1,6,H07,M,07:53.9,95728
1,7,H07,M,09:12.4,93535
1,8,H07,M,10:30.8,97543
1,9,H07,M,11:49.3,92402
1,10,H07,M,13:07.8,97377
1,11,H07,M,14:26.3,96660
1,12,H07,M,15:44.7,96395
1,13,H07,M,17:03.2,97373
1,14,H07,M,56:31.0,117447
1,15,H07,M,57:49.5,122777
1,16,H07,M,59:07.9,113073
1,17,H07,M,00:26.4,107837
1,18,H07,M,01:44.9,105934
1,19,H07,M,03:03.3,116890
1,20,H07,M,04:21.8,107778
1,21,H07,M,05:40.2,121961
1,1,H08,M,01:22.2,67636
1,2,H08,M,02:40.6,68409
1,3,H08,M,03:59.1,67265
1,4,H08,M,05:17.6,75161
1,5,H08,M,06:36.0,72568
1,6,H08,M,07:54.5,71849
1,7,H08,M,09:12.9,68920
1,8,H08,M,10:31.4,71235
1,9,H08,M,11:49.9,69916
1,10,H08,M,13:08.3,71316
1,11,H08,M,14:26.8,65849
1,12,H08,M,15:45.3,77273
1,13,H08,M,17:03.8,78009
1,14,H08,M,56:31.6,78791
1,15,H08,M,57:50.0,81018
1,16,H08,M,59:08.5,79520
1,17,H08,M,00:27.0,74480
1,18,H08,M,01:45.5,84106
1,19,H08,M,03:03.9,79616
1,20,H08,M,04:22.4,77005
1,21,H08,M,05:40.8,82196
1,1,H09,M,01:22.8,48468
1,2,H09,M,02:41.2,46338
1,3,H09,M,03:59.7,54892
1,4,H09,M,05:18.2,54700
1,5,H09,M,06:36.6,51486
1,6,H09,M,07:55.1,52706
1,7,H09,M,09:13.5,50843
1,8,H09,M,10:32.0,54855
1,9,H09,M,11:50.4,45469
1,10,H09,M,13:08.9,52220
1,11,H09,M,14:27.4,53643
1,12,H09,M,15:45.9,49987
1,13,H09,M,17:04.4,49358
1,14,H09,M,56:32.2,65857
1,15,H09,M,57:50.6,57607
1,16,H09,M,59:09.1,65142
1,17,H09,M,00:27.5,58417
1,18,H09,M,01:46.0,58471
1,19,H09,M,03:04.5,59318
1,20,H09,M,04:22.9,53524
1,21,H09,M,05:41.4,51457
1,1,H10,M,01:23.3,35080
1,2,H10,M,02:41.8,39939
1,3,H10,M,04:00.3,37555
1,4,H10,M,05:18.7,41213
1,5,H10,M,06:37.2,40721
1,6,H10,M,07:55.6,39085
1,7,H10,M,09:14.1,44217
1,8,H10,M,10:32.5,40784
1,9,H10,M,11:51.0,45814
1,10,H10,M,13:09.5,43978
1,11,H10,M,14:28.0,39165
1,12,H10,M,15:46.5,40955
1,13,H10,M,17:04.9,43469
1,14,H10,M,56:32.7,47409
1,15,H10,M,57:51.2,45477
1,16,H10,M,59:09.6,42712
1,17,H10,M,00:28.1,50146
1,18,H10,M,01:46.6,34477
1,19,H10,M,03:05.0,43207
1,20,H10,M,04:23.5,47503
1,21,H10,M,05:41.9,53459
1,1,H11,M,01:23.9,31419
1,2,H11,M,02:42.3,28414
1,3,H11,M,04:00.8,33278
1,4,H11,M,05:19.3,31973
1,5,H11,M,06:37.7,27891
1,6,H11,M,07:56.2,29911
1,7,H11,M,09:14.6,27344
1,8,H11,M,10:33.1,36513
1,9,H11,M,11:51.6,33255
1,10,H11,M,13:10.1,28785
1,11,H11,M,14:28.5,28415
1,12,H11,M,15:47.0,28624
1,13,H11,M,17:05.5,31369
1,14,H11,M,56:33.3,37239
1,15,H11,M,57:51.8,31625
1,16,H11,M,59:10.2,32424
1,17,H11,M,00:28.7,33344
1,18,H11,M,01:47.2,29715
1,19,H11,M,03:05.6,37082
1,20,H11,M,04:24.1,33745
1,21,H11,M,05:42.5,32787
1,1,H12,M,01:24.5,10960
1,2,H12,M,02:42.9,5101
1,3,H12,M,04:01.4,7645
1,4,H12,M,05:19.9,6690
1,5,H12,M,06:38.3,7624
1,6,H12,M,07:56.8,9675
1,7,H12,M,09:15.2,9152
1,8,H12,M,10:33.7,6892
1,9,H12,M,11:52.1,7673
1,10,H12,M,13:10.6,7945
1,11,H12,M,14:29.1,11556
1,12,H12,M,15:47.6,7497
1,13,H12,M,17:06.1,6762
1,14,H12,M,56:33.9,8702
1,15,H12,M,57:52.3,8105
1,16,H12,M,59:10.8,7921
1,17,H12,M,00:29.2,7263
1,18,H12,M,01:47.7,7092
1,19,H12,M,03:06.2,6632
1,20,H12,M,04:24.6,5622
1,21,H12,M,05:43.1,7829
