Plate,Repeat,Well,Type,Time,ANTS (Counts)
1,7,C09,M,00:04:49.43,44608
1,8,C09,M,00:05:30.33,44344
1,9,C09,M,00:06:11.23,44359
1,10,C09,M,00:06:52.14,44217
1,1,C10,M,00:00:44.89,43116
1,2,C10,M,00:01:25.78,43352
1,3,C10,M,00:02:06.67,43058
1,4,C10,M,00:02:47.57,43202
1,5,C10,M,00:03:28.47,42918
1,6,C10,M,00:04:09.36,43531
1,7,C10,M,00:04:50.25,42903
1,8,C10,M,00:05:31.15,42984
1,9,C10,M,00:06:12.05,43062
1,10,C10,M,00:06:52.95,43177
1,1,C11,M,00:00:45.71,43181
1,2,C11,M,00:01:26.60,42646
1,3,C11,M,00:02:07.50,43302
1,4,C11,M,00:02:48.39,43110
1,5,C11,M,00:03:29.29,43027
1,6,C11,M,00:04:10.18,42775
1,7,C11,M,00:04:51.07,42672
1,8,C11,M,00:05:31.97,42687
1,9,C11,M,00:06:12.87,43147
1,10,C11,M,00:06:53.77,43035
1,1,C12,M,00:00:46.53,43403
1,2,C12,M,00:01:27.42,43743
1,3,C12,M,00:02:08.31,43434
1,4,C12,M,00:02:49.21,43377
1,5,C12,M,00:03:30.11,43728
1,6,C12,M,00:04:11.00,43551
1,7,C12,M,00:04:51.89,43379
1,8,C12,M,00:05:32.79,43695
1,9,C12,M,00:06:13.69,43306
1,10,C12,M,00:06:54.59,43441
