Plate,Repeat,Well,Type,Time,ANTS (Counts)
1,1,A12,M,00:05:26.61,22244
1,2,A12,M,00:06:30.35,22781
1,3,A12,M,00:07:34.09,22848
1,4,A12,M,00:08:37.82,23071
1,5,A12,M,00:09:41.56,22752
1,6,A12,M,00:10:45.29,23030
1,7,A12,M,00:11:49.02,22796
1,8,A12,M,00:12:52.76,22860
1,9,A12,M,00:13:56.50,22629
1,10,A12,M,00:15:00.22,22803
1,11,A12,M,00:16:03.95,22850
1,12,A12,M,00:17:07.68,23105
1,13,A12,M,00:18:11.44,23073
1,14,A12,M,00:19:15.18,23184
1,15,A12,M,00:20:18.91,22995
1,16,A12,M,00:21:22.64,23014
1,17,A12,M,00:22:26.39,23108
1,18,A12,M,00:23:30.13,23262
1,19,A12,M,00:24:33.87,23016
1,20,A12,M,00:25:37.60,23105
1,1,B01,M,00:05:29.46,22706
1,2,B01,M,00:06:33.20,22427
1,3,B01,M,00:07:36.94,22796
1,4,B01,M,00:08:40.67,22691
1,5,B01,M,00:09:44.41,22911
1,6,B01,M,00:10:48.15,22957
1,7,B01,M,00:11:51.87,22777
1,8,B01,M,00:12:55.62,22770
1,9,B01,M,00:13:59.35,23111
1,10,B01,M,00:15:03.07,23004
1,11,B01,M,00:16:06.80,23111
1,12,B01,M,00:17:10.53,22910
1,13,B01,M,00:18:14.29,23166
1,14,B01,M,00:19:18.03,23177
1,15,B01,M,00:20:21.77,22984
1,16,B01,M,00:21:25.50,23162
1,17,B01,M,00:22:29.24,23170
1,18,B01,M,00:23:32.98,23106
1,19,B01,M,00:24:36.72,22825
1,20,B01,M,00:25:40.45,22904
1,1,B02,M,00:05:29.87,22714
1,2,B02,M,00:06:33.61,22321
1,3,B02,M,00:07:37.36,22610
1,4,B02,M,00:08:41.08,22683
1,5,B02,M,00:09:44.82,22698
1,6,B02,M,00:10:48.56,22738
1,7,B02,M,00:11:52.28,22850
1,8,B02,M,00:12:56.03,22605
1,9,B02,M,00:13:59.76,22705
1,10,B02,M,00:15:03.48,22700
1,11,B02,M,00:16:07.22,23164
1,12,B02,M,00:17:10.95,22760
1,13,B02,M,00:18:14.71,22895
1,14,B02,M,00:19:18.45,22862
1,15,B02,M,00:20:22.18,22618
1,16,B02,M,00:21:25.91,22648
1,17,B02,M,00:22:29.65,22856
1,18,B02,M,00:23:33.39,22462
1,19,B02,M,00:24:37.13,22815
1,20,B02,M,00:25:40.87,22607
1,1,B03,M,00:05:30.29,22813
1,2,B03,M,00:06:34.03,22437
1,3,B03,M,00:07:37.78,22778
1,4,B03,M,00:08:41.50,22840
1,5,B03,M,00:09:45.24,23065
1,6,B03,M,00:10:48.97,23147
1,7,B03,M,00:11:52.70,23118
1,8,B03,M,00:12:56.45,23182
1,9,B03,M,00:14:00.18,22954
1,10,B03,M,00:15:03.90,23024
1,11,B03,M,00:16:07.64,23150
1,12,B03,M,00:17:11.37,23280
1,13,B03,M,00:18:15.12,23141
1,14,B03,M,00:19:18.86,23243
1,15,B03,M,00:20:22.59,23202
1,16,B03,M,00:21:26.33,22959
1,17,B03,M,00:22:30.07,22892
1,18,B03,M,00:23:33.81,23345
1,19,B03,M,00:24:37.55,22808
1,20,B03,M,00:25:41.28,23372
1,1,B04,M,00:05:30.70,22692
1,2,B04,M,00:06:34.44,22762
1,3,B04,M,00:07:38.19,22793
1,4,B04,M,00:08:41.91,22846
1,5,B04,M,00:09:45.65,23076
1,6,B04,M,00:10:49.39,22879
1,7,B04,M,00:11:53.11,23145
1,8,B04,M,00:12:56.86,23009
1,9,B04,M,00:14:00.59,23039
1,10,B04,M,00:15:04.31,23038
1,11,B04,M,00:16:08.05,23083
1,12,B04,M,00:17:11.78,23195
1,13,B04,M,00:18:15.54,23310
1,14,B04,M,00:19:19.28,23074
1,15,B04,M,00:20:23.01,23198
1,16,B04,M,00:21:26.74,23058
1,17,B04,M,00:22:30.48,23313
1,18,B04,M,00:23:34.22,23241
1,19,B04,M,00:24:37.96,23282
1,20,B04,M,00:25:41.70,23151
1,1,B05,M,00:05:31.12,22580
1,2,B05,M,00:06:34.86,22669
1,3,B05,M,00:07:38.60,22823
1,4,B05,M,00:08:42.33,22825
1,5,B05,M,00:09:46.07,23060
1,6,B05,M,00:10:49.80,23012
1,7,B05,M,00:11:53.53,22896
1,8,B05,M,00:12:57.28,23016
1,9,B05,M,00:14:01.01,23103
1,10,B05,M,00:15:04.73,23079
1,11,B05,M,00:16:08.47,23214
1,12,B05,M,00:17:12.19,23454
1,13,B05,M,00:18:15.95,23116
1,14,B05,M,00:19:19.69,23310
1,15,B05,M,00:20:23.42,23328
1,16,B05,M,00:21:27.16,22860
1,17,B05,M,00:22:30.90,23086
1,18,B05,M,00:23:34.64,23383
1,19,B05,M,00:24:38.38,22904
1,20,B05,M,00:25:42.12,23267
1,1,B06,M,00:05:31.53,22615
1,2,B06,M,00:06:35.27,22582
1,3,B06,M,00:07:39.02,23283
1,4,B06,M,00:08:42.74,23193
1,5,B06,M,00:09:46.48,22990
1,6,B06,M,00:10:50.22,22999
1,7,B06,M,00:11:53.94,23230
1,8,B06,M,00:12:57.69,22921
1,9,B06,M,00:14:01.42,23095
1,10,B06,M,00:15:05.14,23064
1,11,B06,M,00:16:08.88,23447
1,12,B06,M,00:17:12.61,22987
1,13,B06,M,00:18:16.37,23069
1,14,B06,M,00:19:20.11,23021
1,15,B06,M,00:20:23.84,23061
1,16,B06,M,00:21:27.57,23326
1,17,B06,M,00:22:31.31,23067
1,18,B06,M,00:23:35.05,23184
1,19,B06,M,00:24:38.79,23367
1,20,B06,M,00:25:42.53,22968
1,1,B07,M,00:05:31.95,22735
1,2,B07,M,00:06:35.69,23004
1,3,B07,M,00:07:39.44,23006
1,4,B07,M,00:08:43.16,23259
1,5,B07,M,00:09:46.90,23019
1,6,B07,M,00:10:50.63,23343
1,7,B07,M,00:11:54.36,23378
1,8,B07,M,00:12:58.11,23125
1,9,B07,M,00:14:01.84,23200
1,10,B07,M,00:15:05.56,23528
1,11,B07,M,00:16:09.30,23175
1,12,B07,M,00:17:13.02,23368
1,13,B07,M,00:18:16.78,23377
1,14,B07,M,00:19:20.52,23407
1,15,B07,M,00:20:24.25,23603
1,16,B07,M,00:21:27.99,23467
1,17,B07,M,00:22:31.73,23357
1,18,B07,M,00:23:35.47,23327
1,19,B07,M,00:24:39.21,23319
1,20,B07,M,00:25:42.94,23159
1,1,B08,M,00:05:32.36,22708
1,2,B08,M,00:06:36.10,22679
1,3,B08,M,00:07:39.85,22845
1,4,B08,M,00:08:43.57,23153
1,5,B08,M,00:09:47.31,22871
1,6,B08,M,00:10:51.05,22981
1,7,B08,M,00:11:54.77,22734
1,8,B08,M,00:12:58.52,23010
1,9,B08,M,00:14:02.25,22896
1,10,B08,M,00:15:05.97,23072
1,11,B08,M,00:16:09.71,23331
1,12,B08,M,00:17:13.44,23199
1,13,B08,M,00:18:17.20,23094
1,14,B08,M,00:19:20.94,23040
1,15,B08,M,00:20:24.67,23060
1,16,B08,M,00:21:28.40,23090
1,17,B08,M,00:22:32.14,23225
1,18,B08,M,00:23:35.88,23179
1,19,B08,M,00:24:39.62,23012
1,20,B08,M,00:25:43.36,23373
1,1,B09,M,00:05:32.78,22858
1,2,B09,M,00:06:36.52,22770
1,3,B09,M,00:07:40.26,23056
1,4,B09,M,00:08:43.99,23009
1,5,B09,M,00:09:47.73,23265
1,6,B09,M,00:10:51.46,22918
1,7,B09,M,00:11:55.19,23113
1,8,B09,M,00:12:58.94,23169
1,9,B09,M,00:14:02.67,23267
1,10,B09,M,00:15:06.39,23319
1,11,B09,M,00:16:10.13,23468
1,12,B09,M,00:17:13.85,23494
1,13,B09,M,00:18:17.61,23276
1,14,B09,M,00:19:21.35,23552
1,15,B09,M,00:20:25.08,22918
1,16,B09,M,00:21:28.82,23227
1,17,B09,M,00:22:32.56,23161
1,18,B09,M,00:23:36.30,23143
1,19,B09,M,00:24:40.04,23330
1,20,B09,M,00:25:43.77,23201
1,1,B10,M,00:05:33.19,22683
1,2,B10,M,00:06:36.93,22643
1,3,B10,M,00:07:40.68,22704
1,4,B10,M,00:08:44.40,23160
1,5,B10,M,00:09:48.14,23060
1,6,B10,M,00:10:51.88,23032
1,7,B10,M,00:11:55.60,23183
1,8,B10,M,00:12:59.35,22942
1,9,B10,M,00:14:03.08,22964
1,10,B10,M,00:15:06.80,23235
1,11,B10,M,00:16:10.54,23064
1,12,B10,M,00:17:14.27,23283
1,13,B10,M,00:18:18.03,23183
1,14,B10,M,00:19:21.77,23399
1,15,B10,M,00:20:25.50,22974
1,16,B10,M,00:21:29.23,23191
1,17,B10,M,00:22:32.97,23378
1,18,B10,M,00:23:36.71,23437
1,19,B10,M,00:24:40.45,23189
1,20,B10,M,00:25:44.19,23391
1,1,B11,M,00:05:33.61,22175
1,2,B11,M,00:06:37.35,22492
1,3,B11,M,00:07:41.10,22712
1,4,B11,M,00:08:44.82,22836
1,5,B11,M,00:09:48.56,22804
1,6,B11,M,00:10:52.29,22885
1,7,B11,M,00:11:56.02,22597
1,8,B11,M,00:12:59.77,22782
1,9,B11,M,00:14:03.50,23180
1,10,B11,M,00:15:07.22,22711
1,11,B11,M,00:16:10.96,22932
1,12,B11,M,00:17:14.68,23026
1,13,B11,M,00:18:18.44,23179
1,14,B11,M,00:19:22.18,22993
1,15,B11,M,00:20:25.91,23227
1,16,B11,M,00:21:29.65,23243
1,17,B11,M,00:22:33.39,23173
1,18,B11,M,00:23:37.13,22951
1,19,B11,M,00:24:40.87,22799
1,20,B11,M,00:25:44.61,23047
1,1,B12,M,00:05:34.02,22657
1,2,B12,M,00:06:37.76,22549
1,3,B12,M,00:07:41.51,22679
1,4,B12,M,00:08:45.23,22995
1,5,B12,M,00:09:48.97,23081
1,6,B12,M,00:10:52.71,23033
1,7,B12,M,00:11:56.43,22940
1,8,B12,M,00:13:00.18,22894
1,9,B12,M,00:14:03.91,23387
1,10,B12,M,00:15:07.63,23126
1,11,B12,M,00:16:11.37,23209
1,12,B12,M,00:17:15.10,23347
1,13,B12,M,00:18:18.86,23208
1,14,B12,M,00:19:22.60,23446
1,15,B12,M,00:20:26.33,23346
1,16,B12,M,00:21:30.06,23214
1,17,B12,M,00:22:33.80,23016
1,18,B12,M,00:23:37.54,23168
1,19,B12,M,00:24:41.28,23403
1,20,B12,M,00:25:45.02,23564
1,1,C01,M,00:05:36.87,22280
1,2,C01,M,00:06:40.61,22518
1,3,C01,M,00:07:44.36,23130
1,4,C01,M,00:08:48.09,22769
1,5,C01,M,00:09:51.83,22576
1,6,C01,M,00:10:55.56,22820
1,7,C01,M,00:11:59.29,23148
1,8,C01,M,00:13:03.04,22718
1,9,C01,M,00:14:06.76,22667
1,10,C01,M,00:15:10.48,23010
1,11,C01,M,00:16:14.22,23021
1,12,C01,M,00:17:17.95,23005
1,13,C01,M,00:18:21.71,23004
1,14,C01,M,00:19:25.45,23054
1,15,C01,M,00:20:29.18,23151
1,16,C01,M,00:21:32.92,23111
1,17,C01,M,00:22:36.65,22905
1,18,C01,M,00:23:40.39,23038
1,19,C01,M,00:24:44.13,22814
1,20,C01,M,00:25:47.87,22966
1,1,C02,M,00:05:37.29,22336
1,2,C02,M,00:06:41.02,22903
1,3,C02,M,00:07:44.77,22704
1,4,C02,M,00:08:48.50,23002
1,5,C02,M,00:09:52.24,22953
1,6,C02,M,00:10:55.97,23220
1,7,C02,M,00:11:59.70,23009
1,8,C02,M,00:13:03.45,22942
1,9,C02,M,00:14:07.18,22609
1,10,C02,M,00:15:10.90,23196
1,11,C02,M,00:16:14.63,22932
1,12,C02,M,00:17:18.39,23073
1,13,C02,M,00:18:22.13,22859
1,14,C02,M,00:19:25.86,23157
1,15,C02,M,00:20:29.60,23039
1,16,C02,M,00:21:33.33,23129
1,17,C02,M,00:22:37.07,22968
1,18,C02,M,00:23:40.81,22999
1,19,C02,M,00:24:44.55,22840
1,20,C02,M,00:25:48.28,22940
1,1,C03,M,00:05:37.71,22641
1,2,C03,M,00:06:41.44,22597
1,3,C03,M,00:07:45.19,22730
1,4,C03,M,00:08:48.92,22980
1,5,C03,M,00:09:52.65,23069
1,6,C03,M,00:10:56.39,23283
1,7,C03,M,00:12:00.12,23045
1,8,C03,M,00:13:03.87,22938
1,9,C03,M,00:14:07.60,22798
1,10,C03,M,00:15:11.32,23097
1,11,C03,M,00:16:15.05,23342
1,12,C03,M,00:17:18.80,23092
1,13,C03,M,00:18:22.54,23236
1,14,C03,M,00:19:26.28,23105
1,15,C03,M,00:20:30.01,22874
